dt,txns,net_amount,avg_ticket,active_users,active_cards,fraud_count,fraud_rate,online_share,refund_count
2018-02-09,4752,197294.87,41.52,1363,2308,7,0.1473,13.07,240
2018-02-10,4839,205468.56,42.46,1396,2324,0,0.0,11.86,244
2018-02-11,4901,227195.69,46.36,1372,2327,0,0.0,12.1,249
2018-02-12,4297,199833.75,46.51,1340,2193,12,0.2793,12.68,190
2018-02-13,4394,181854.57,41.39,1371,2239,0,0.0,12.24,253
2018-02-14,4751,197428.48,41.56,1383,2332,9,0.1894,11.6,188
2018-02-15,4837,215552.94,44.56,1385,2402,10,0.2067,12.03,221
2018-02-16,4745,203322.26,42.85,1391,2320,12,0.2529,12.2,232
2018-02-17,4725,193414.8,40.93,1381,2316,0,0.0,12.42,232
2018-02-18,4870,216387.48,44.43,1384,2321,0,0.0,12.28,241
2018-02-19,4186,202832.1,48.45,1347,2218,13,0.3106,12.88,171
2018-02-20,4409,193421.09,43.87,1368,2258,0,0.0,12.52,250
2018-02-21,4999,191532.11,38.31,1382,2364,9,0.18,14.9,226
2018-02-22,4837,199321.57,41.21,1396,2360,12,0.2481,12.57,221
2018-02-23,4850,195723.32,40.36,1393,2372,11,0.2268,11.88,237
2018-02-24,4797,199043.66,41.49,1388,2378,0,0.0,12.63,221
2018-02-25,4864,221143.3,45.47,1383,2351,0,0.0,12.89,235
2018-02-26,4479,212017.74,47.34,1361,2265,16,0.3572,12.39,206
2018-02-27,4445,185908.74,41.82,1373,2253,1,0.0225,12.89,247
2018-02-28,4782,199963.51,41.82,1367,2338,13,0.2719,13.01,218
2018-03-01,4748,198831.01,41.88,1384,2345,10,0.2106,12.76,221
2018-03-02,4806,202018.93,42.03,1384,2353,19,0.3953,11.55,236
2018-03-03,4856,204798.75,42.17,1397,2372,0,0.0,12.52,228
2018-03-04,4796,215328.75,44.9,1385,2360,0,0.0,13.07,228
2018-03-05,4287,201597.55,47.03,1355,2254,7,0.1633,12.74,179
2018-03-06,4537,186864.13,41.19,1365,2256,0,0.0,13.27,261
2018-03-07,4824,198214.59,41.09,1375,2345,20,0.4146,11.77,230
2018-03-08,4939,212083.73,42.94,1378,2355,15,0.3037,12.21,265
2018-03-09,4903,202915.01,41.39,1386,2346,15,0.3059,11.81,234
2018-03-10,4813,207685.62,43.15,1391,2381,2,0.0416,11.91,221
2018-03-11,4828,214742.93,44.48,1399,2358,4,0.0829,12.45,220
2018-03-12,4315,199218.4,46.17,1356,2222,12,0.2781,12.0,189
2018-03-13,4409,189436.95,42.97,1361,2269,0,0.0,13.25,238
2018-03-14,4785,197488.96,41.27,1397,2317,7,0.1463,12.04,236
2018-03-15,4801,206420.34,43.0,1393,2332,12,0.2499,12.41,234
2018-03-16,4811,206630.38,42.95,1404,2338,7,0.1455,12.51,236
2018-03-17,4715,194019.5,41.15,1390,2323,2,0.0424,12.7,221
2018-03-18,4768,213711.86,44.82,1392,2356,0,0.0,11.81,209
2018-03-19,4341,195700.84,45.08,1357,2256,6,0.1382,11.36,191
2018-03-20,4497,198366.47,44.11,1366,2268,0,0.0,13.61,233
2018-03-21,4871,203915.57,41.86,1390,2339,21,0.4311,11.5,222
2018-03-22,4850,198065.13,40.84,1384,2377,17,0.3505,11.77,230
2018-03-23,4879,209958.29,43.03,1382,2369,13,0.2664,12.69,225
2018-03-24,4907,200914.45,40.94,1387,2357,0,0.0,12.25,227
2018-03-25,4858,212037.49,43.65,1403,2362,0,0.0,12.0,239
2018-03-26,4299,194230.22,45.18,1349,2243,12,0.2791,12.91,180
2018-03-27,4458,196924.11,44.17,1390,2284,0,0.0,12.11,255
2018-03-28,4804,198053.7,41.23,1382,2342,13,0.2706,12.8,211
2018-03-29,4868,210746.13,43.29,1387,2344,7,0.1438,12.49,234
2018-03-30,4762,201732.53,42.36,1384,2326,8,0.168,12.75,217
2018-03-31,4937,207019.01,41.93,1385,2357,0,0.0,11.83,244
2018-04-01,4813,222998.29,46.33,1379,2308,0,0.0,12.24,211
2018-04-02,4289,198848.8,46.36,1354,2213,14,0.3264,11.91,178
2018-04-03,4512,200654.43,44.47,1365,2263,0,0.0,12.61,245
2018-04-04,4896,200389.12,40.93,1388,2368,7,0.143,12.07,231
2018-04-05,4991,200871.81,40.25,1403,2377,14,0.2805,11.64,251
2018-04-06,4812,203984.4,42.39,1375,2351,16,0.3325,12.24,215
2018-04-07,4876,208530.68,42.77,1404,2389,0,0.0,12.45,223
2018-04-08,4921,215181.99,43.73,1400,2406,0,0.0,12.17,229
2018-04-09,4323,190882.27,44.16,1341,2226,28,0.6477,12.51,204
2018-04-10,4353,184284.64,42.34,1353,2234,0,0.0,12.68,233
2018-04-11,4799,204520.38,42.62,1389,2330,26,0.5418,12.04,221
2018-04-12,4901,199162.84,40.64,1393,2364,23,0.4693,12.18,233
2018-04-13,4842,195003.32,40.27,1393,2328,20,0.4131,12.35,222
2018-04-14,4805,192288.19,40.02,1385,2361,0,0.0,12.3,214
2018-04-15,5009,226618.83,45.24,1403,2372,0,0.0,12.08,250
2018-04-16,4370,200156.01,45.8,1373,2256,12,0.2746,12.95,182
2018-04-17,4478,189925.68,42.41,1343,2236,0,0.0,12.15,269
2018-04-18,4883,201744.29,41.32,1405,2373,18,0.3686,12.66,243
2018-04-19,4914,206098.65,41.94,1380,2361,17,0.346,11.66,251
2018-04-20,4823,203828.72,42.26,1394,2345,17,0.3525,12.65,216
2018-04-21,4807,200396.14,41.69,1374,2342,0,0.0,12.59,234
2018-04-22,4848,215047.43,44.36,1378,2346,0,0.0,12.54,231
2018-04-23,4479,206351.67,46.07,1381,2252,5,0.1116,12.9,212
2018-04-24,4453,194948.38,43.78,1384,2274,3,0.0674,11.79,227
2018-04-25,4881,208033.9,42.62,1378,2331,16,0.3278,11.72,249
2018-04-26,4825,201625.28,41.79,1393,2364,6,0.1244,12.81,228
2018-04-27,4805,196778.22,40.95,1393,2354,5,0.1041,12.3,233
2018-04-28,4814,200484.31,41.65,1371,2361,0,0.0,13.13,219
2018-04-29,4892,222696.7,45.52,1393,2355,0,0.0,12.33,236
2018-04-30,4274,200738.08,46.97,1344,2201,22,0.5147,11.61,188
2018-05-01,4400,191394.77,43.5,1361,2267,1,0.0227,12.73,254
2018-05-02,4678,187920.44,40.17,1390,2327,16,0.342,12.4,217
2018-05-03,4895,205136.04,41.91,1393,2349,6,0.1226,12.13,234
2018-05-04,4858,201412.51,41.46,1401,2377,16,0.3294,12.76,237
2018-05-05,4802,203581.25,42.4,1389,2305,0,0.0,12.18,232
2018-05-06,4981,219857.78,44.14,1403,2380,0,0.0,12.49,234
2018-05-07,4326,192505.72,44.5,1361,2222,13,0.3005,12.3,184
2018-05-08,4334,193413.81,44.63,1330,2200,0,0.0,12.78,226
2018-05-09,4908,203916.95,41.55,1391,2370,6,0.1222,12.61,241
2018-05-10,4832,214539.08,44.4,1373,2356,13,0.269,11.9,241
2018-05-11,4889,205076.87,41.95,1406,2414,9,0.1841,12.35,219
2018-05-12,4732,198596.97,41.97,1371,2328,0,0.0,12.0,238
2018-05-13,4896,217806.57,44.49,1397,2378,0,0.0,11.56,241
2018-05-14,4207,200330.73,47.62,1356,2197,15,0.3565,12.62,172
2018-05-15,4419,187391.09,42.41,1367,2261,0,0.0,12.67,252
2018-05-16,4791,194336.0,40.56,1370,2311,8,0.167,11.56,235
2018-05-17,4704,201136.57,42.76,1387,2313,2,0.0425,11.56,234
2018-05-18,4776,200960.86,42.08,1390,2339,3,0.0628,12.6,225
2018-05-19,4823,201106.54,41.7,1396,2344,0,0.0,12.23,229
2018-05-20,4907,211785.93,43.16,1400,2349,0,0.0,12.49,256
2018-05-21,4282,198272.65,46.3,1369,2220,11,0.2569,12.4,169
2018-05-22,4346,192410.16,44.27,1373,2235,0,0.0,12.66,232
2018-05-23,4790,191842.44,40.05,1389,2362,8,0.167,11.86,229
2018-05-24,4847,200135.97,41.29,1383,2353,6,0.1238,11.9,253
2018-05-25,4742,186894.29,39.41,1389,2355,4,0.0844,11.7,222
2018-05-26,4845,206323.08,42.58,1404,2411,0,0.0,12.38,243
2018-05-27,4906,216267.76,44.08,1391,2351,0,0.0,12.01,247
2018-05-28,4234,202926.35,47.93,1355,2229,14,0.3307,13.39,166
2018-05-29,4463,190191.18,42.62,1355,2263,0,0.0,12.84,266
2018-05-30,4957,189775.42,38.28,1377,2367,9,0.1816,15.09,219
2018-05-31,4868,207580.09,42.64,1410,2386,7,0.1438,12.22,221
2018-06-01,4734,205196.27,43.35,1392,2343,22,0.4647,12.0,210
2018-06-02,4795,204219.59,42.59,1379,2313,0,0.0,11.99,228
2018-06-03,4919,220048.79,44.73,1389,2369,1,0.0203,12.12,237
2018-06-04,4228,194092.07,45.91,1339,2167,19,0.4494,12.54,193
2018-06-05,4551,189746.36,41.69,1372,2257,1,0.022,12.2,264
2018-06-06,4928,208995.22,42.41,1389,2371,7,0.142,12.2,221
2018-06-07,4908,205242.84,41.82,1402,2381,11,0.2241,12.06,234
2018-06-08,4757,203841.52,42.85,1374,2298,6,0.1261,12.7,224
2018-06-09,4856,200014.52,41.19,1383,2360,0,0.0,12.81,231
2018-06-10,4825,211918.96,43.92,1387,2357,0,0.0,12.77,230
2018-06-11,4327,198424.47,45.86,1354,2209,4,0.0924,12.36,194
2018-06-12,4312,206976.43,48.0,1359,2244,0,0.0,13.06,192
2018-06-13,4856,202496.48,41.7,1379,2372,13,0.2677,13.14,225
2018-06-14,4926,203691.64,41.35,1391,2359,5,0.1015,12.97,230
2018-06-15,4956,205582.41,41.48,1392,2369,8,0.1614,12.81,235
2018-06-16,4843,205810.03,42.5,1396,2338,0,0.0,12.1,243
2018-06-17,4981,226416.59,45.46,1390,2366,0,0.0,12.47,233
2018-06-18,4388,204252.75,46.55,1352,2240,5,0.1139,12.42,188
2018-06-19,4403,181627.9,41.25,1363,2247,0,0.0,11.92,250
2018-06-20,4783,195425.73,40.86,1400,2345,3,0.0627,12.59,223
2018-06-21,4758,205081.24,43.1,1388,2330,3,0.0631,13.11,220
2018-06-22,4832,195486.54,40.46,1390,2332,4,0.0828,11.18,233
2018-06-23,4830,200794.44,41.57,1391,2343,0,0.0,12.59,231
2018-06-24,4891,224725.23,45.95,1380,2398,0,0.0,12.12,218
2018-06-25,4342,199029.34,45.84,1368,2228,8,0.1842,12.53,176
2018-06-26,4533,197563.81,43.58,1376,2277,0,0.0,12.13,254
2018-06-27,4743,204901.93,43.2,1385,2342,16,0.3373,12.33,199
2018-06-28,4806,211042.06,43.91,1401,2353,11,0.2289,12.71,219
2018-06-29,4898,196673.41,40.15,1408,2401,7,0.1429,11.78,224
2018-06-30,4918,206160.86,41.92,1387,2341,0,0.0,12.59,238
2018-07-01,4929,229758.53,46.61,1389,2378,0,0.0,12.17,235
2018-07-02,4397,208448.44,47.41,1357,2235,11,0.2502,13.17,195
2018-07-03,4525,188885.01,41.74,1365,2260,0,0.0,12.49,267
2018-07-04,4814,176859.31,36.74,1394,2362,11,0.2285,15.21,196
2018-07-05,4952,214701.02,43.36,1409,2394,15,0.3029,11.23,237
2018-07-06,4831,193140.9,39.98,1391,2363,12,0.2484,10.95,237
2018-07-07,4866,201338.38,41.38,1391,2367,1,0.0206,12.43,240
2018-07-08,4763,204868.59,43.01,1424,2366,0,0.0,12.05,221
2018-07-09,4427,208960.32,47.2,1377,2293,10,0.2259,13.08,189
2018-07-10,4551,196107.35,43.09,1377,2288,0,0.0,12.37,254
2018-07-11,4786,191037.78,39.92,1390,2330,17,0.3552,11.72,249
2018-07-12,4832,201007.28,41.6,1401,2368,10,0.207,12.33,222
2018-07-13,4735,204005.82,43.08,1379,2336,6,0.1267,11.93,227
2018-07-14,4892,213341.05,43.61,1405,2399,0,0.0,12.24,222
2018-07-15,4850,212492.64,43.81,1402,2355,0,0.0,12.0,224
2018-07-16,4447,217929.82,49.01,1355,2259,7,0.1574,12.39,182
2018-07-17,4475,188849.99,42.2,1362,2237,0,0.0,12.51,280
2018-07-18,4912,203781.82,41.49,1393,2391,1,0.0204,11.77,213
2018-07-19,4931,213203.73,43.24,1385,2356,8,0.1622,12.11,253
2018-07-20,4910,212526.9,43.28,1403,2346,7,0.1426,11.69,241
2018-07-21,4893,201715.3,41.23,1411,2380,0,0.0,11.96,244
2018-07-22,5053,224389.79,44.41,1396,2367,1,0.0198,11.52,249
2018-07-23,4397,200428.47,45.58,1357,2266,7,0.1592,12.53,203
2018-07-24,4378,188543.01,43.07,1363,2251,0,0.0,12.91,227
2018-07-25,4779,199370.51,41.72,1389,2345,9,0.1883,12.35,232
2018-07-26,4827,199781.24,41.39,1397,2344,5,0.1036,12.12,233
2018-07-27,4895,209874.64,42.88,1403,2392,11,0.2247,12.22,245
2018-07-28,4868,202670.98,41.63,1399,2362,0,0.0,12.74,225
2018-07-29,4930,220089.9,44.64,1396,2362,0,0.0,12.74,214
2018-07-30,4337,195907.47,45.17,1375,2257,7,0.1614,12.66,191
2018-07-31,4456,199915.97,44.86,1366,2270,0,0.0,13.2,228
2018-08-01,4841,195562.71,40.4,1405,2360,18,0.3718,11.34,231
2018-08-02,4851,201463.73,41.53,1386,2328,14,0.2886,12.86,236
2018-08-03,4873,207560.48,42.59,1394,2363,6,0.1231,12.91,219
2018-08-04,4698,195805.59,41.68,1386,2271,0,0.0,11.77,235
2018-08-05,4777,215856.61,45.19,1381,2334,0,0.0,12.66,209
2018-08-06,4374,207842.17,47.52,1369,2227,7,0.16,12.73,194
2018-08-07,4374,188499.76,43.1,1340,2217,0,0.0,12.96,259
2018-08-08,4973,204998.77,41.22,1384,2354,20,0.4022,12.17,263
2018-08-09,4784,201364.96,42.09,1371,2308,11,0.2299,12.44,240
2018-08-10,4730,194158.95,41.05,1382,2322,8,0.1691,12.68,221
2018-08-11,4870,214609.16,44.07,1386,2352,0,0.0,13.26,222
2018-08-12,4882,209097.01,42.83,1383,2344,0,0.0,12.58,219
2018-08-13,4422,200563.17,45.36,1368,2252,12,0.2714,12.82,186
2018-08-14,4363,186867.11,42.83,1379,2220,0,0.0,12.26,243
2018-08-15,5035,214690.26,42.64,1399,2415,19,0.3774,12.25,251
2018-08-16,4754,195110.23,41.04,1404,2362,3,0.0631,11.82,220
2018-08-17,4916,196759.06,40.02,1393,2375,11,0.2238,12.75,249
2018-08-18,4810,207413.38,43.12,1410,2386,0,0.0,12.7,210
2018-08-19,4877,220762.7,45.27,1392,2382,0,0.0,12.2,229
2018-08-20,4419,204276.45,46.23,1363,2236,15,0.3394,12.9,201
2018-08-21,4530,205129.97,45.28,1377,2253,1,0.0221,12.47,278
2018-08-22,4744,199425.69,42.04,1381,2305,7,0.1476,12.98,227
2018-08-23,4978,208611.69,41.91,1387,2364,12,0.2411,12.92,248
2018-08-24,4897,204842.5,41.83,1384,2348,8,0.1634,12.35,229
2018-08-25,4850,210139.81,43.33,1397,2365,0,0.0,12.52,215
2018-08-26,4899,215073.78,43.9,1389,2391,0,0.0,12.47,240
2018-08-27,4452,200450.49,45.02,1379,2293,8,0.1797,12.62,183
2018-08-28,4367,184036.2,42.14,1353,2216,0,0.0,13.37,234
2018-08-29,4924,198171.93,40.25,1398,2377,12,0.2437,12.43,237
2018-08-30,4917,201320.31,40.94,1401,2349,11,0.2237,12.47,257
2018-08-31,4802,200527.09,41.76,1386,2354,13,0.2707,11.95,225
2018-09-01,4873,203646.72,41.79,1380,2338,0,0.0,11.96,252
2018-09-02,4867,214406.14,44.05,1392,2379,1,0.0205,11.46,248
2018-09-03,4350,196049.3,45.07,1390,2244,16,0.3678,12.44,180
2018-09-04,4452,195732.6,43.97,1368,2254,0,0.0,11.86,242
2018-09-05,4945,179368.74,36.27,1385,2373,15,0.3033,14.78,213
2018-09-06,4757,189140.24,39.76,1388,2362,17,0.3574,12.3,225
2018-09-07,4682,193845.35,41.4,1384,2297,23,0.4912,12.24,212
2018-09-08,4908,208999.12,42.58,1396,2385,0,0.0,12.88,233
2018-09-09,4950,219713.75,44.39,1384,2358,0,0.0,11.23,223
2018-09-10,4368,212527.78,48.66,1371,2221,21,0.4808,12.71,175
2018-09-11,4422,184768.53,41.78,1369,2238,0,0.0,12.28,223
2018-09-12,4762,203712.25,42.78,1389,2358,20,0.42,11.7,219
2018-09-13,4835,202376.5,41.86,1375,2328,18,0.3723,11.46,263
2018-09-14,4847,196269.62,40.49,1392,2342,14,0.2888,12.46,222
2018-09-15,4759,199073.03,41.83,1394,2356,0,0.0,12.27,216
2018-09-16,4894,219224.34,44.79,1393,2354,0,0.0,12.46,237
2018-09-17,4290,204854.19,47.75,1358,2196,9,0.2098,12.84,176
2018-09-18,4539,209889.88,46.24,1368,2256,0,0.0,13.09,258
2018-09-19,4843,196821.61,40.64,1405,2364,13,0.2684,12.14,235
2018-09-20,4782,208989.65,43.7,1395,2363,13,0.2719,12.53,203
2018-09-21,4795,205855.72,42.93,1393,2341,17,0.3545,12.03,251
2018-09-22,4740,189838.28,40.05,1387,2350,2,0.0422,11.9,228
2018-09-23,4855,204802.78,42.18,1397,2357,0,0.0,11.18,239
2018-09-24,4274,199062.34,46.58,1368,2185,23,0.5381,12.85,190
2018-09-25,4415,195852.87,44.36,1373,2232,0,0.0,12.12,232
2018-09-26,4790,200649.33,41.89,1389,2335,13,0.2714,12.76,223
2018-09-27,5016,207716.46,41.41,1382,2371,14,0.2791,12.56,270
2018-09-28,4761,201221.21,42.26,1404,2379,13,0.2731,12.1,207
2018-09-29,4841,204337.72,42.21,1397,2368,0,0.0,11.59,226
2018-09-30,4945,213201.76,43.11,1406,2417,0,0.0,12.03,229
2018-10-01,4295,188128.29,43.8,1355,2237,14,0.326,12.6,189
2018-10-02,4480,188960.44,42.18,1366,2280,0,0.0,12.7,236
2018-10-03,4783,189752.4,39.67,1407,2356,11,0.23,12.57,223
2018-10-04,4731,195707.54,41.37,1401,2323,17,0.3593,12.51,209
2018-10-05,4825,201773.08,41.82,1377,2370,10,0.2073,12.29,237
2018-10-06,4922,205579.26,41.77,1387,2351,0,0.0,12.11,245
2018-10-07,4825,215341.45,44.63,1411,2356,0,0.0,12.29,229
2018-10-08,4403,209156.89,47.5,1367,2236,7,0.159,12.56,184
2018-10-09,4373,185856.33,42.5,1363,2255,0,0.0,12.12,245
2018-10-10,4906,207216.47,42.24,1405,2388,9,0.1834,12.96,210
2018-10-11,4679,192242.58,41.09,1380,2320,5,0.1069,12.03,212
2018-10-12,4845,208665.92,43.07,1398,2348,7,0.1445,12.34,208
2018-10-13,4866,199136.19,40.92,1393,2382,0,0.0,12.41,239
2018-10-14,4795,219600.56,45.8,1379,2346,0,0.0,11.76,217
2018-10-15,4318,203447.98,47.12,1369,2217,10,0.2316,11.95,194
2018-10-16,4295,179130.8,41.71,1363,2186,0,0.0,12.76,240
2018-10-17,4931,205372.86,41.65,1391,2352,8,0.1622,12.31,251
2018-10-18,4824,209815.89,43.49,1400,2335,7,0.1451,12.02,222
2018-10-19,4992,211198.11,42.31,1386,2353,5,0.1002,12.44,252
2018-10-20,4837,208678.77,43.14,1392,2352,0,0.0,12.71,226
2018-10-21,4921,215786.8,43.85,1402,2354,0,0.0,12.27,240
2018-10-22,4268,190725.06,44.69,1360,2241,10,0.2343,12.49,187
2018-10-23,4457,188797.49,42.36,1371,2277,0,0.0,12.81,252
2018-10-24,4877,205044.07,42.04,1380,2335,7,0.1435,12.32,250
2018-10-25,4875,199954.69,41.02,1420,2332,20,0.4103,12.18,232
2018-10-26,4880,203761.3,41.75,1387,2372,2,0.041,12.15,235
2018-10-27,4805,205050.32,42.67,1401,2374,0,0.0,11.57,217
2018-10-28,4889,221194.48,45.24,1413,2363,0,0.0,12.29,238
2018-10-29,4311,208260.15,48.31,1365,2207,14,0.3248,12.94,185
2018-10-30,4437,183654.72,41.39,1380,2256,0,0.0,13.07,242
2018-10-31,4828,204244.32,42.3,1398,2354,18,0.3728,11.87,217
2018-11-01,4797,202179.16,42.15,1406,2339,12,0.2502,12.78,216
2018-11-02,5040,204276.11,40.53,1397,2369,22,0.4365,12.04,243
2018-11-03,4821,199920.08,41.47,1398,2365,0,0.0,12.28,228
2018-11-04,4851,216520.7,44.63,1384,2339,0,0.0,12.37,247
2018-11-05,4396,201269.45,45.78,1360,2220,15,0.3412,12.31,207
2018-11-06,4437,194765.57,43.9,1364,2203,0,0.0,11.99,251
2018-11-07,4821,200614.15,41.61,1397,2388,12,0.2489,11.99,217
2018-11-08,4773,191798.56,40.18,1395,2321,9,0.1886,11.25,233
2018-11-09,4847,210734.55,43.48,1399,2318,17,0.3507,11.7,227
2018-11-10,4862,201179.2,41.38,1389,2363,5,0.1028,11.7,243
2018-11-11,4812,212910.47,44.25,1399,2348,0,0.0,11.58,209
2018-11-12,4294,204693.01,47.67,1367,2231,18,0.4192,12.53,159
2018-11-13,4426,192468.99,43.49,1370,2241,1,0.0226,12.92,261
2018-11-14,4821,197747.24,41.02,1407,2392,5,0.1037,12.53,220
2018-11-15,4804,199609.28,41.55,1412,2365,15,0.3122,12.01,223
2018-11-16,4866,208162.75,42.78,1392,2347,24,0.4932,12.35,227
2018-11-17,4803,209470.35,43.61,1392,2342,9,0.1874,12.64,229
2018-11-18,4865,213359.71,43.86,1411,2383,1,0.0206,12.0,230
2018-11-19,4318,201165.68,46.59,1356,2224,12,0.2779,13.22,192
2018-11-20,4422,195336.4,44.17,1390,2276,4,0.0905,11.99,249
2018-11-21,4742,200611.77,42.31,1379,2306,8,0.1687,11.58,220
2018-11-22,4877,201133.28,41.24,1396,2351,16,0.3281,12.26,223
2018-11-23,4795,196363.26,40.95,1394,2327,16,0.3337,12.41,230
2018-11-24,5040,190174.97,37.73,1403,2407,18,0.3571,15.0,213
2018-11-25,4944,230117.54,46.54,1408,2395,0,0.0,12.68,233
2018-11-26,4331,211569.45,48.85,1364,2248,20,0.4618,13.74,184
2018-11-27,4492,195798.64,43.59,1375,2254,0,0.0,13.02,279
2018-11-28,4876,205099.55,42.06,1393,2372,7,0.1436,11.85,232
2018-11-29,4842,198136.71,40.92,1410,2366,6,0.1239,12.35,227
2018-11-30,4828,202848.72,42.02,1397,2338,28,0.58,12.14,234
2018-12-01,4879,208744.18,42.78,1395,2352,23,0.4714,13.61,220
2018-12-02,4852,211553.69,43.6,1396,2346,0,0.0,12.04,243
2018-12-03,4294,197340.05,45.96,1366,2240,15,0.3493,12.74,174
2018-12-04,4452,190277.47,42.74,1362,2248,2,0.0449,12.29,249
2018-12-05,4792,191513.99,39.97,1384,2329,16,0.3339,12.58,222
2018-12-06,4918,205880.82,41.86,1398,2358,7,0.1423,12.34,230
2018-12-07,4850,194630.02,40.13,1403,2375,6,0.1237,12.12,228
2018-12-08,4836,202687.71,41.91,1402,2385,0,0.0,11.46,232
2018-12-09,4918,215655.82,43.85,1417,2368,0,0.0,12.34,216
2018-12-10,4244,193010.2,45.48,1362,2214,9,0.2121,12.79,172
2018-12-11,4400,198663.18,45.15,1372,2231,0,0.0,13.11,234
2018-12-12,4741,194352.72,40.99,1368,2308,12,0.2531,12.15,227
2018-12-13,4687,181900.6,38.81,1387,2265,7,0.1493,12.25,221
2018-12-14,4960,212402.45,42.82,1410,2389,13,0.2621,12.1,240
2018-12-15,4844,197477.6,40.77,1388,2323,0,0.0,12.41,256
2018-12-16,4906,223306.97,45.52,1423,2409,0,0.0,12.33,207
2018-12-17,4392,202718.19,46.16,1359,2226,21,0.4781,12.98,189
2018-12-18,4576,208700.26,45.61,1387,2309,0,0.0,12.85,257
2018-12-19,4753,194514.94,40.92,1397,2326,20,0.4208,12.08,225
2018-12-20,4832,198092.63,41.0,1394,2313,10,0.207,12.44,221
2018-12-21,4822,198966.58,41.26,1381,2320,9,0.1866,11.3,247
2018-12-22,4747,193541.22,40.77,1380,2268,0,0.0,12.05,233
2018-12-23,4819,209173.91,43.41,1379,2316,0,0.0,12.43,218
2018-12-24,4290,211226.03,49.24,1374,2211,9,0.2098,12.75,163
2018-12-25,5174,188484.96,36.43,1395,2378,2,0.0387,14.44,293
2018-12-26,4845,204115.67,42.13,1389,2346,16,0.3302,12.53,218
2018-12-27,4847,198797.34,41.01,1403,2382,7,0.1444,12.71,233
2018-12-28,4893,204091.13,41.71,1399,2369,11,0.2248,12.51,224
2018-12-29,4721,186540.84,39.51,1390,2315,0,0.0,12.77,222
2018-12-30,4758,204613.35,43.0,1391,2362,0,0.0,12.13,213
2018-12-31,4221,187434.08,44.41,1351,2179,14,0.3317,12.79,184
2019-01-01,5100,174304.85,34.18,1385,2362,11,0.2157,14.51,283
2019-01-02,4152,202550.74,48.78,1342,2171,0,0.0,12.84,166
2019-01-03,4797,199771.82,41.65,1400,2349,14,0.2918,11.92,230
2019-01-04,4884,202324.7,41.43,1388,2338,11,0.2252,12.08,247
2019-01-05,4785,203304.37,42.49,1392,2343,1,0.0209,12.5,225
2019-01-06,4881,205508.73,42.1,1416,2381,0,0.0,12.68,223
2019-01-07,4898,219383.66,44.79,1374,2346,0,0.0,11.76,233
2019-01-08,4295,196608.12,45.78,1357,2223,14,0.326,12.04,170
2019-01-09,4429,189855.22,42.87,1381,2279,2,0.0452,12.4,239
2019-01-10,4890,200219.26,40.94,1397,2330,10,0.2045,12.45,258
2019-01-11,4752,195169.0,41.07,1400,2352,4,0.0842,12.12,232
2019-01-12,4908,206542.65,42.08,1401,2385,15,0.3056,12.73,232
2019-01-13,4822,214317.17,44.45,1398,2336,0,0.0,12.55,246
2019-01-14,4965,217793.3,43.87,1407,2393,0,0.0,12.31,250
2019-01-15,4347,198150.51,45.58,1363,2231,7,0.161,12.45,192
2019-01-16,4357,193074.57,44.31,1348,2197,0,0.0,13.77,245
2019-01-17,4965,179535.61,36.16,1387,2356,9,0.1813,15.19,238
2019-01-18,4752,195702.6,41.18,1400,2357,10,0.2104,12.25,214
2019-01-19,4882,207004.59,42.4,1398,2375,7,0.1434,12.43,228
2019-01-20,4774,199117.98,41.71,1383,2354,0,0.0,11.69,226
2019-01-21,4938,221860.75,44.93,1410,2350,0,0.0,12.49,240
2019-01-22,4377,201708.42,46.08,1371,2220,11,0.2513,12.89,198
2019-01-23,4355,183912.59,42.23,1379,2228,1,0.023,12.7,252
2019-01-24,4911,209850.09,42.73,1403,2393,8,0.1629,12.05,215
2019-01-25,4815,207349.7,43.06,1399,2324,15,0.3115,12.52,227
2019-01-26,4868,198062.71,40.69,1395,2345,20,0.4108,12.16,217
2019-01-27,4857,208036.44,42.83,1405,2390,0,0.0,12.35,233
2019-01-28,4841,208595.5,43.09,1391,2339,0,0.0,11.69,240
2019-01-29,4258,187676.98,44.08,1361,2221,14,0.3288,12.07,194
2019-01-30,4324,188076.31,43.5,1353,2239,0,0.0,12.77,214
2019-01-31,4918,203219.5,41.32,1404,2385,19,0.3863,11.69,249
2019-02-01,4785,204120.52,42.66,1398,2322,13,0.2717,12.1,220
2019-02-02,4861,201024.4,41.35,1390,2349,16,0.3292,12.22,232
2019-02-03,4918,208991.53,42.5,1403,2354,0,0.0,11.79,234
2019-02-04,4895,215927.61,44.11,1371,2337,0,0.0,12.16,225
2019-02-05,4255,196657.56,46.22,1366,2194,8,0.188,13.02,167
2019-02-06,4410,184628.81,41.87,1383,2266,0,0.0,12.7,259
2019-02-07,4960,208210.85,41.98,1399,2405,4,0.0806,12.32,233
2019-02-08,4813,198791.39,41.3,1400,2353,5,0.1039,12.42,230
2019-02-09,4803,193749.98,40.34,1395,2311,3,0.0625,11.76,239
2019-02-10,4804,198495.45,41.32,1393,2343,0,0.0,11.8,231
2019-02-11,4983,223875.24,44.93,1407,2353,0,0.0,12.2,241
2019-02-12,4409,198753.09,45.08,1372,2219,12,0.2722,12.68,219
2019-02-13,4329,182105.29,42.07,1360,2219,0,0.0,12.43,254
2019-02-14,4769,198608.99,41.65,1385,2309,11,0.2307,12.87,206
